gender,age,income,days_member,offer_received,offer_viewed,offer_completed,channel_web,channel_email,channel_mobile,channel_social,difficulty,duration,offered_reward,redeemed_reward,response_score,bogo_offer_received,disc_offer_received,info_offer_received,bogo_offer_viewed,disc_offer_viewed,info_offer_viewed,bogo_offer_completed,disc_offer_completed,info_offer_completed,bogo_response_score,disc_response_score,info_response_score,txn_overall,amt_overall,txn_promo,amt_promo,txn_nonpromo,amt_nonpromo,rfm_promo_score,rfm_nonpromo_score,amt_per_test_hour,amt_per_member_day,amt_per_income
1,27,39000.0,2856,6,4,3,6,6,4,4,12.0,8.666666666666666,3.6666666666666665,1.5,0.15,1.0,3.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.5,0.19999999999999998,0.0,7,27.78,7,27.78,0,0.0,2.67,0.0,0.038908,0.009727,0.000712
1,51,61000.0,2624,5,4,1,3,5,5,5,4.4,4.6,3.6,0.0,0.2,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.5,7,20.22,5,15.62,2,4.6,3.33,3.33,0.028319,0.007706,0.000331
1,48,32000.0,2629,4,3,1,2,4,3,3,7.5,5.25,3.75,0.0,0.2075,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.415,2,5.27,1,0.63,1,4.64,3.33,4.0,0.007381,0.002005,0.000165
1,59,84000.0,2712,4,4,3,2,4,3,3,12.5,8.5,6.75,4.25,0.3,1.0,2.0,0.0,1.0,2.0,0.0,0.5,2.0,0.0,0.34,0.52,0.0,4,89.34,4,89.34,0,0.0,4.67,0.0,0.125126,0.032942,0.001064
0,51,61000.0,3663,5,2,2,5,5,3,2,11.0,7.8,3.4,1.4,0.37,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.85,0.0,13,184.52,10,126.25,3,58.27,2.33,2.0,0.258431,0.050374,0.003025
0,61,107000.0,3141,5,4,4,4,5,4,3,8.0,6.0,3.4,2.4,0.622,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7749999999999999,0.89,0.67,7,184.58,7,184.58,0,0.0,3.0,0.0,0.258515,0.058765,0.001725
1,54,52000.0,3213,5,5,4,4,5,4,3,7.4,6.4,3.6,3.6,0.628,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,1.58,1.56,0.0,9,128.57,9,128.57,0,0.0,3.33,0.0,0.18007,0.040016,0.002472
0,61,92000.0,2720,3,3,0,1,3,3,2,6.666666666666667,5.666666666666667,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,32.95,0,0.0,1,32.95,0.0,5.0,0.046148,0.012114,0.000358
0,64,66000.0,3332,2,1,1,1,2,2,1,2.5,5.0,2.5,2.5,0.465,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.93,0.0,0.0,5,103.13,3,55.16,2,47.97,4.0,4.67,0.14444,0.030951,0.001563
0,63,67000.0,2818,4,4,0,3,4,4,3,10.0,8.5,4.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,66,72000.0,3620,5,4,4,2,5,4,4,12.0,8.2,7.4,6.4,0.658,1.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.7633333333333333,1.0,0.0,8,733.67,8,733.67,0,0.0,4.67,0.0,1.027549,0.202671,0.01019
0,58,111000.0,2968,4,4,2,4,4,4,2,6.75,6.5,3.75,2.0,0.3125,2.0,2.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.75,0.5,0.0,8,209.64,8,209.64,0,0.0,4.67,0.0,0.293613,0.070633,0.001889
1,28,34000.0,2899,5,3,3,3,5,4,3,9.4,7.0,5.6,4.6,0.392,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.57,0.82,0.0,21,175.31,20,169.32,1,5.99,1.33,3.67,0.245532,0.060473,0.005156
1,54,40000.0,2756,5,4,2,5,5,4,2,9.0,7.2,4.4,1.4,0.274,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.89,0.48,0.0,7,41.57,7,41.57,0,0.0,3.67,0.0,0.058221,0.015083,0.001039
1,40,37000.0,2981,5,3,2,4,5,5,3,5.4,6.2,1.4,0.6,0.27199999999999996,0.0,3.0,2.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.61,0.75,5,21.82,4,17.55,1,4.27,3.0,3.0,0.03056,0.00732,0.00059
0,21,34000.0,4258,5,2,2,5,5,4,2,6.8,6.4,2.2,1.2,0.272,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.68,0.0,10,42.48,10,42.48,0,0.0,3.0,0.0,0.059496,0.009977,0.001249
0,76,86000.0,3580,5,2,2,4,5,5,4,7.8,6.6,4.6,1.6,0.336,2.0,2.0,0.0,1.0,0.5,0.0,1.0,0.5,0.0,0.75,0.465,0.0,5,144.3,5,144.3,0,0.0,4.0,0.0,0.202101,0.040307,0.001678
1,45,53000.0,3364,4,4,3,3,4,4,2,6.25,6.75,2.25,2.25,0.5275000000000001,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,0.79,1.32,0.0,11,138.33,11,138.33,0,0.0,2.67,0.0,0.193739,0.041121,0.00261
1,21,50000.0,2918,4,3,1,3,4,4,1,6.25,6.0,2.25,0.0,0.23,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.92,10,155.7,6,101.74,4,53.96,3.67,2.0,0.218067,0.053358,0.003114
1,66,58000.0,2889,4,4,4,3,4,4,3,3.75,5.5,1.75,1.75,0.57,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,0.6,0.57,1.1099999999999999,5,86.27,4,72.3,1,13.97,3.0,3.33,0.120826,0.029862,0.001487
1,43,37000.0,2638,4,4,2,4,4,4,1,6.25,7.75,4.25,2.5,0.47250000000000003,1.0,1.0,0.0,1.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.63,0.0,0.0,7,25.1,7,25.1,0,0.0,1.33,0.0,0.035154,0.009515,0.000678
1,42,59000.0,2837,6,2,2,5,6,5,3,8.666666666666666,7.333333333333333,2.8333333333333335,0.5,0.17666666666666667,1.0,4.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.89,0.17,6,14.05,6,14.05,0,0.0,2.0,0.0,0.019678,0.004952,0.000238
1,60,51000.0,3542,6,6,6,6,6,6,3,6.666666666666667,5.5,4.0,4.0,0.7466666666666667,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.025,0.9650000000000001,0.75,12,169.57,12,169.57,0,0.0,3.67,0.0,0.237493,0.047874,0.003325
1,59,101000.0,3387,3,3,2,2,3,3,3,5.0,6.0,2.3333333333333335,2.3333333333333335,0.6433333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.95,0.98,0.0,3,88.23,2,67.32,1,20.91,4.67,4.33,0.123571,0.02605,0.000874
1,52,53000.0,2900,2,2,2,2,2,2,1,10.0,6.0,6.0,6.0,0.8049999999999999,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.61,0.0,4,44.32,2,26.86,2,17.46,4.0,3.0,0.062073,0.015283,0.000836
1,23,31000.0,3603,6,4,2,5,6,6,4,4.833333333333333,6.0,3.5,1.0,0.2866666666666667,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.86,0.0,5,50.25,4,46.95,1,3.3,3.33,3.0,0.070378,0.013947,0.001621
1,44,58000.0,2668,3,2,0,3,3,3,3,10.0,5.0,10.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,14.83,3,7.37,2,7.46,3.0,2.67,0.02077,0.005558,0.000256
1,66,65000.0,2762,4,2,0,4,4,4,2,9.25,6.5,4.25,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,17.12,4,13.2,1,3.92,3.33,3.67,0.023978,0.006198,0.000263
1,71,98000.0,2898,4,4,4,3,4,4,2,8.75,6.5,6.75,6.75,0.7375,3.0,1.0,0.0,3.0,1.0,0.0,3.0,1.0,0.0,2.09,0.86,0.0,9,224.02,7,170.78,2,53.24,2.67,2.33,0.313754,0.077302,0.002286
0,25,63000.0,2642,4,4,1,2,4,4,3,5.0,5.5,5.0,1.25,0.2375,3.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.95,0.0,0.0,11,208.8,9,165.76,2,43.04,2.0,3.67,0.292437,0.079031,0.003314
0,34,37000.0,2892,6,6,4,6,6,6,2,3.6666666666666665,5.666666666666667,3.0,1.3333333333333333,0.4183333333333334,2.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,0.25,0.89,0.56,6,58.05,6,58.05,0,0.0,2.0,0.0,0.081303,0.020073,0.001569
1,57,40000.0,2896,5,4,2,5,5,3,2,12.4,7.8,4.0,1.6,0.328,1.0,3.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.85,0.79,0.0,22,46.41,21,45.42,1,0.99,2.67,3.33,0.065,0.016026,0.00116
1,51,39000.0,2734,4,2,0,3,4,4,2,6.25,7.0,4.25,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,7.63,3,7.63,0,0.0,3.33,0.0,0.010686,0.002791,0.000196
1,62,57000.0,2838,4,2,1,3,4,4,2,7.5,5.75,5.5,2.5,0.1875,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.75,0.0,0.0,2,22.9,2,22.9,0,0.0,4.0,0.0,0.032073,0.008069,0.000402
0,69,34000.0,3971,5,3,0,4,5,4,3,11.0,6.8,8.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,39.77,16,38.54,1,1.23,2.33,2.67,0.0557,0.010015,0.00117
0,85,61000.0,3331,5,4,3,4,5,4,2,11.0,7.2,4.8,2.8,0.4,2.0,2.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.89,0.5549999999999999,0.0,7,131.24,3,43.94,4,87.3,3.67,2.33,0.18381,0.0394,0.002151
1,91,91000.0,3159,3,3,2,1,3,3,2,6.666666666666667,5.666666666666667,4.0,0.6666666666666666,0.5566666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.67,8,187.92,6,139.17,2,48.75,4.33,3.0,0.263193,0.059487,0.002065
1,19,54000.0,3707,4,4,3,4,4,4,3,8.0,7.25,5.0,2.5,0.54,2.0,2.0,0.0,2.0,2.0,0.0,1.0,2.0,0.0,0.68,1.48,0.0,24,82.63,24,82.63,0,0.0,2.0,0.0,0.115728,0.02229,0.00153
1,64,82000.0,3408,4,3,3,3,4,3,1,8.75,6.75,3.0,3.0,0.64,1.0,2.0,1.0,1.0,2.0,0.0,1.0,2.0,0.0,0.86,1.7,0.0,9,227.4,8,198.03,1,29.37,3.0,4.0,0.318487,0.066725,0.002773
0,79,71000.0,3385,5,5,4,2,5,5,4,2.0,3.6,2.0,0.0,0.524,1.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.2866666666666666,9,165.62,7,110.59,2,55.03,4.0,3.0,0.231961,0.048928,0.002333
1,40,48000.0,2862,5,3,2,5,5,4,2,10.0,7.2,3.8,0.4,0.246,1.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.35,0.88,6,21.94,5,20.58,1,1.36,3.33,2.67,0.030728,0.007666,0.000457
1,71,45000.0,2769,5,2,0,5,5,3,1,9.0,6.6,3.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,82,97000.0,3472,4,3,3,3,4,4,2,3.75,4.75,3.75,2.5,0.5625,2.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,2.0,0.75,0.0,1.5,4,109.41,4,109.41,0,0.0,5.0,0.0,0.153235,0.031512,0.001128
1,73,59000.0,3552,3,2,1,3,3,2,1,11.666666666666666,9.0,4.0,0.6666666666666666,0.21666666666666667,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.65,0.0,8,32.12,7,25.06,1,7.06,3.33,2.33,0.044986,0.009043,0.000544
1,63,67000.0,2637,3,3,1,3,3,2,0,8.333333333333334,7.0,3.3333333333333335,1.6666666666666667,0.24,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.72,0.0,4,75.44,1,25.72,3,49.72,5.0,3.33,0.105658,0.028608,0.001126
1,39,50000.0,2876,5,3,3,5,5,5,3,5.0,5.6,3.4,1.4,0.422,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,0.35,0.88,0.44,19,61.47,14,54.03,5,7.44,3.33,1.0,0.086092,0.021373,0.001229
1,27,62000.0,2656,4,4,0,2,4,4,4,8.5,7.0,6.5,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,18.68,4,15.94,1,2.74,1.33,2.0,0.026162,0.007033,0.000301
0,66,52000.0,3514,6,5,2,5,6,5,4,10.0,6.5,6.166666666666667,1.6666666666666667,0.26666666666666666,3.0,2.0,0.0,3.0,1.0,0.0,0.5,1.0,0.0,0.475,0.65,0.0,22,71.58,22,71.58,0,0.0,1.0,0.0,0.100252,0.02037,0.001377
0,75,44000.0,3765,3,1,1,3,3,3,1,5.666666666666667,6.0,1.6666666666666667,1.0,0.2966666666666667,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.89,0.0,12,40.75,10,33.36,2,7.39,2.0,1.33,0.057073,0.010823,0.000926
0,47,33000.0,3698,5,4,4,3,5,5,4,6.4,5.8,4.0,3.6,0.6719999999999999,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.71,0.82,0.83,11,105.05,11,105.05,0,0.0,3.33,0.0,0.147129,0.028407,0.003183
0,50,105000.0,2889,6,4,3,5,6,6,4,7.5,7.833333333333333,2.1666666666666665,1.0,0.345,1.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.69,0.0,5,128.5,5,128.5,0,0.0,4.33,0.0,0.179972,0.044479,0.001224
0,26,51000.0,2718,4,3,1,3,4,4,4,6.25,5.75,4.25,0.0,0.25,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,7,11.48,5,7.49,2,3.99,1.67,2.33,0.016078,0.004224,0.000225
1,81,81000.0,2759,4,4,3,4,4,3,1,12.5,7.25,4.75,2.25,0.375,1.0,2.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.89,0.0,5,92.83,4,68.81,1,24.02,3.0,4.67,0.130014,0.033646,0.001146
0,46,31000.0,2907,5,4,2,4,5,4,4,9.4,6.8,5.6,1.6,0.304,2.0,2.0,0.0,2.0,1.0,0.0,0.5,1.0,0.0,0.35,0.82,0.0,13,86.14,13,86.14,0,0.0,3.33,0.0,0.120644,0.029632,0.002779
0,54,107000.0,3161,3,1,1,3,3,2,1,10.666666666666666,8.0,4.333333333333333,1.0,0.32,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.96,0.0,3,96.38,3,96.38,0,0.0,5.0,0.0,0.134986,0.03049,0.000901
0,51,71000.0,3037,4,2,0,2,4,4,2,2.5,4.5,2.5,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,2,59.07,0,0.0,2,59.07,0.0,3.67,0.082731,0.01945,0.000832
0,55,35000.0,2810,4,4,2,4,4,3,2,10.0,8.0,4.25,1.75,0.3375,2.0,2.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.65,0.7,0.0,8,81.66,7,75.29,1,6.37,2.0,3.67,0.11437,0.02906,0.002333
1,19,43000.0,2948,4,4,3,2,4,4,4,6.75,6.75,3.75,3.0,0.6375,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.82,0.9,0.83,10,126.72,9,118.74,1,7.98,2.33,2.33,0.177479,0.042985,0.002947
1,69,55000.0,3290,6,6,5,6,6,5,5,9.666666666666666,7.166666666666667,4.5,4.0,0.6883333333333334,1.0,2.0,0.0,1.0,2.0,0.0,1.0,1.75,0.0,0.95,1.4700000000000002,0.0,28,412.67,28,412.67,0,0.0,1.67,0.0,0.577969,0.125432,0.007503
1,59,52000.0,4325,5,5,2,3,5,5,5,7.0,6.0,5.4,0.4,0.384,3.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.92,1.0,25,175.51,23,173.06,2,2.45,2.0,2.67,0.245812,0.04058,0.003375
1,63,99000.0,3321,5,4,3,3,5,5,5,8.0,5.0,8.0,4.0,0.5439999999999999,2.0,0.0,1.0,1.6666666666666665,0.0,1.0,1.3333333333333333,0.0,1.0,1.1199999999999999,0.0,1.0,10,230.43,9,211.7,1,18.73,3.33,4.33,0.322731,0.069386,0.002328
0,70,109000.0,2963,5,4,4,5,5,5,2,6.4,6.6,5.6,4.6,0.7180000000000001,2.0,1.0,0.0,1.6666666666666665,1.0,0.0,1.6666666666666665,1.0,0.0,1.42,0.93,0.0,8,228.02,8,228.02,0,0.0,3.67,0.0,0.319356,0.076956,0.002092
0,35,74000.0,2983,4,4,3,3,4,4,3,6.75,5.75,5.75,5.75,0.54,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,1.37,0.79,0.0,9,194.69,8,173.95,1,20.74,3.33,4.67,0.272675,0.065267,0.002631
0,76,104000.0,3511,3,0,0,3,3,1,0,13.333333333333334,8.0,3.3333333333333335,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,157.23,4,127.81,1,29.42,4.33,2.67,0.22021,0.044782,0.001512
1,52,50000.0,3302,4,4,3,2,4,4,4,3.75,4.0,3.75,1.25,0.7125,2.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.85,0.0,1.0,12,46.93,7,34.8,5,12.13,1.33,1.67,0.065728,0.014213,0.000939
1,55,109000.0,3480,6,2,2,3,6,5,4,4.5,5.0,1.3333333333333333,0.5,0.27499999999999997,0.0,2.0,2.0,0.0,1.0,0.3333333333333333,0.0,1.0,0.3333333333333333,0.0,0.82,0.27666666666666667,5,163.05,5,163.05,0,0.0,4.33,0.0,0.228361,0.046853,0.001496
0,45,66000.0,2912,5,4,1,4,5,5,2,2.0,5.0,0.4,0.0,0.076,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.12666666666666668,5,73.86,5,73.86,0,0.0,2.67,0.0,0.103445,0.025364,0.001119
1,64,89000.0,2761,6,6,0,6,6,4,1,12.5,8.5,3.5,0.0,0.0,1.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,55,34000.0,2932,6,4,0,6,6,6,4,7.833333333333333,6.333333333333333,4.5,0.0,0.0,1.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,6.38,5,6.38,0,0.0,2.67,0.0,0.008936,0.002176,0.000188
0,49,84000.0,2925,4,4,3,2,4,4,3,6.25,6.75,4.25,4.25,0.6325000000000001,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,1.65,0.88,0.0,7,147.15,5,108.96,2,38.19,4.33,4.33,0.206092,0.050308,0.001752
0,54,95000.0,3116,5,3,2,3,5,5,3,4.4,5.4,2.0,1.0,0.386,1.0,2.0,1.0,0.0,2.0,0.5,0.0,2.0,0.0,0.0,1.9300000000000002,0.0,8,208.73,8,208.73,0,0.0,3.67,0.0,0.292339,0.066987,0.002197
0,54,71000.0,3025,5,4,3,5,5,5,4,6.2,7.0,2.2,1.6,0.49000000000000005,0.0,2.0,1.0,0.0,2.0,0.0,0.0,1.6666666666666665,0.0,0.0,1.2833333333333332,0.0,12,207.53,12,207.53,0,0.0,2.33,0.0,0.290658,0.068605,0.002923
0,62,66000.0,2996,4,2,2,4,4,4,2,7.5,5.25,5.5,5.0,0.4875,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.975,0.0,0.0,17,300.16,12,214.6,5,85.56,2.33,3.67,0.420392,0.100187,0.004548
1,89,53000.0,2984,5,4,3,4,5,5,3,5.0,5.4,3.4,2.0,0.514,2.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.825,0.0,0.92,10,492.46,9,479.26,1,13.2,4.33,3.0,0.68972,0.165034,0.009292
0,58,69000.0,2913,6,5,2,5,6,6,5,4.5,4.833333333333333,3.8333333333333335,1.3333333333333333,0.2916666666666667,2.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,0.0,0.375,1.0,0.0,21,361.91,17,302.92,4,58.99,2.0,3.67,0.506877,0.12424,0.005245
0,51,95000.0,2890,5,1,0,3,5,4,3,9.0,6.6,6.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,37,44000.0,2964,3,2,1,3,3,2,2,11.333333333333334,8.0,3.6666666666666665,1.0,0.20333333333333334,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.305,0.0,6,29.79,6,29.79,0,0.0,3.33,0.0,0.041723,0.010051,0.000677
1,69,92000.0,3376,4,4,3,3,4,3,1,10.0,6.75,2.25,1.0,0.66,0.0,2.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.86,0.92,8,225.21,5,136.0,3,89.21,4.33,2.67,0.31542,0.066709,0.002448
1,50,86000.0,3407,5,3,1,4,5,5,4,8.4,7.2,4.4,0.4,0.184,2.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.92,0.0,9,205.94,8,186.15,1,19.79,3.67,3.0,0.288431,0.060446,0.002395
1,39,47000.0,4421,5,4,4,4,5,4,2,11.4,7.6,4.4,3.4,0.692,1.0,3.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,0.89,1.75,0.0,20,78.31,20,78.31,0,0.0,1.67,0.0,0.109678,0.017713,0.001666
0,93,64000.0,2871,5,5,4,4,5,5,2,8.0,6.0,4.8,4.4,0.62,2.0,1.0,1.0,2.0,1.0,1.0,2.0,0.5,1.0,1.83,0.48,0.31,11,192.75,9,140.53,2,52.22,2.33,3.67,0.269958,0.067137,0.003012
1,37,86000.0,2832,4,4,4,4,4,4,4,9.25,8.0,4.25,4.25,0.8925,1.0,2.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,0.7,1.935,0.0,12,287.8,10,232.81,2,54.99,3.33,3.0,0.403081,0.101624,0.003347
1,59,47000.0,2722,3,2,2,3,3,3,2,6.666666666666667,8.0,1.3333333333333333,1.3333333333333333,0.3066666666666667,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.46,0.0,6,23.01,6,23.01,0,0.0,3.33,0.0,0.032227,0.008453,0.00049
1,47,56000.0,3131,6,3,1,5,6,6,2,2.5,4.5,2.5,1.6666666666666667,0.13333333333333333,2.0,0.0,2.0,1.0,0.0,1.3333333333333333,1.0,0.0,0.0,0.8,0.0,0.0,7,94.82,6,87.37,1,7.45,2.0,3.0,0.132801,0.030284,0.001693
1,25,74000.0,2928,4,1,0,4,4,2,2,13.75,8.75,4.25,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,18.45,2,9.55,1,8.9,3.67,1.67,0.02584,0.006301,0.000249
0,57,107000.0,2633,5,5,0,4,5,4,3,11.4,8.2,4.4,0.0,0.0,1.0,4.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,47,99000.0,3723,2,1,1,1,2,2,1,7.5,7.0,7.5,2.5,0.48,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.96,0.0,0.0,6,162.75,3,87.03,3,75.72,5.0,2.67,0.227941,0.043715,0.001644
1,80,73000.0,2924,4,4,2,3,4,4,3,8.75,8.5,4.75,1.75,0.30000000000000004,2.0,1.0,0.0,2.0,1.0,0.0,1.0,0.5,0.0,0.68,0.26,0.0,4,23.2,4,23.2,0,0.0,3.0,0.0,0.032493,0.007934,0.000318
1,88,51000.0,3506,4,4,3,3,4,3,3,8.0,6.25,3.25,2.0,0.525,1.0,2.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,0.0,1.6,0.5,8,103.1,7,90.84,1,12.26,4.0,4.0,0.144398,0.029407,0.002022
1,51,68000.0,4072,6,5,3,5,6,6,5,5.666666666666667,5.833333333333333,4.333333333333333,1.8333333333333333,0.33166666666666667,2.0,1.0,1.0,2.0,1.0,0.0,0.5,1.0,0.0,0.475,0.52,0.0,13,47.88,13,47.88,0,0.0,3.33,0.0,0.067059,0.011758,0.000704
0,79,90000.0,2638,4,3,0,2,4,4,3,7.5,6.75,3.5,0.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,43.36,2,43.36,0,0.0,4.67,0.0,0.060728,0.016437,0.000482
1,51,33000.0,2900,6,3,3,4,6,6,4,2.8333333333333335,4.333333333333333,2.1666666666666665,2.1666666666666665,0.3516666666666666,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,0.5,0.6,0.68,0.415,10,96.37,10,96.37,0,0.0,2.33,0.0,0.134972,0.033231,0.00292
1,69,69000.0,4279,5,4,3,4,5,4,3,8.4,6.4,3.0,1.0,0.44399999999999995,1.0,3.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,0.0,1.3900000000000001,0.83,18,56.42,18,56.42,0,0.0,1.67,0.0,0.07902,0.013185,0.000818
1,81,56000.0,3182,5,3,3,5,5,4,3,8.8,7.6,2.6,1.6,0.54,0.0,3.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.79,0.0,18,216.51,18,216.51,0,0.0,3.0,0.0,0.303235,0.068042,0.003866
1,49,32000.0,2945,5,1,1,5,5,5,2,4.0,6.0,2.4,0.4,0.05600000000000001,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.28,0.0,7,29.16,6,25.27,1,3.89,3.67,3.0,0.04084,0.009902,0.000911
1,44,50000.0,2973,3,3,1,3,3,3,2,5.0,6.333333333333333,2.3333333333333335,0.0,0.27,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.81,5,12.07,4,9.54,1,2.53,2.67,3.67,0.016905,0.00406,0.000241
0,72,33000.0,3237,6,2,2,4,6,6,3,4.166666666666667,5.333333333333333,2.8333333333333335,0.8333333333333334,0.27499999999999997,2.0,1.0,1.0,1.0,0.0,0.5,1.0,0.0,0.5,0.65,0.0,0.5,9,79.11,8,74.18,1,4.93,3.0,2.33,0.110798,0.024439,0.002397
